IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,78.78,,,76.26,,81.1,78.8 [76.3-81.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,78.90,,,75.85,,81.66,78.9 [75.9-81.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.01,,,75.6,,82.06,79.0 [75.6-82.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.00,,,75.91,,81.79,79.0 [75.9-81.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.13,,,76.02,,81.94,79.1 [76.0-81.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.20,,,75.31,,82.61,79.2 [75.3-82.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.19,,,76.51,,81.64,79.2 [76.5-81.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.23,,,76.59,,81.65,79.2 [76.6-81.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.33,,,76.85,,81.61,79.3 [76.8-81.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.44,,,75.2,,83.13,79.4 [75.2-83.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.36,,,75.99,,82.36,79.4 [76.0-82.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.54,,,76.18,,82.54,79.5 [76.2-82.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.61,,,76.6,,82.33,79.6 [76.6-82.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.56,,,77.04,,81.87,79.6 [77.0-81.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.69,,,76.44,,82.6,79.7 [76.4-82.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.71,,,76.7,,82.42,79.7 [76.7-82.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,DEU,Germany,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.66,,,77.18,,81.92,79.7 [77.2-81.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.77,,,76.16,,82.96,79.8 [76.2-83.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,GRC,Greece,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.88,,,77.44,,82.12,79.9 [77.4-82.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.91,,,77.41,,82.2,79.9 [77.4-82.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,79.96,,,76.95,,82.67,80.0 [76.9-82.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.01,,,76.92,,82.77,80.0 [76.9-82.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.10,,,76.82,,83.01,80.1 [76.8-83.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.08,,,77.08,,82.78,80.1 [77.1-82.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.10,,,77.11,,82.79,80.1 [77.1-82.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.05,,,77.6,,82.3,80.1 [77.6-82.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.15,,,77.22,,82.8,80.2 [77.2-82.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.22,,,77.72,,82.5,80.2 [77.7-82.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,EST,Estonia,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.32,,,77.45,,82.9,80.3 [77.4-82.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.39,,,77.87,,82.69,80.4 [77.9-82.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,CHN,China,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.54,,,76.92,,83.71,80.5 [76.9-83.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ALB,Albania,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.53,,,77.31,,83.39,80.5 [77.3-83.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.54,,,77.73,,83.07,80.5 [77.7-83.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,HND,Honduras,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.45,,,78.01,,82.68,80.5 [78.0-82.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,USA,United States of America,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.53,,,77.96,,82.87,80.5 [78.0-82.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.57,,,77.69,,83.15,80.6 [77.7-83.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BLZ,Belize,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.62,,,78.02,,82.98,80.6 [78.0-83.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,BEN,Benin,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.82,,,77.35,,83.87,80.8 [77.4-83.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.81,,,78.17,,83.2,80.8 [78.2-83.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,80.97,,,77.17,,84.27,81.0 [77.2-84.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.09,,,77.7,,84.08,81.1 [77.7-84.1],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.14,,,78.14,,83.81,81.1 [78.1-83.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,COL,Colombia,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.18,,,78.69,,83.43,81.2 [78.7-83.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.27,,,78.32,,83.9,81.3 [78.3-83.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.40,,,77.6,,84.69,81.4 [77.6-84.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.48,,,78.61,,84.04,81.5 [78.6-84.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,MLT,Malta,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.54,,,79.09,,83.76,81.5 [79.1-83.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.66,,,78.04,,84.79,81.7 [78.0-84.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,SUR,Suriname,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.65,,,79.32,,83.77,81.7 [79.3-83.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.80,,,76.2,,86.32,81.8 [76.2-86.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,GUY,Guyana,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.79,,,78.95,,84.32,81.8 [79.0-84.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.78,,,78.97,,84.29,81.8 [79.0-84.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.76,,,79.48,,83.84,81.8 [79.5-83.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,GRD,Grenada,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.91,,,79.26,,84.29,81.9 [79.3-84.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.86,,,79.6,,83.92,81.9 [79.6-83.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.95,,,78.39,,85.04,82.0 [78.4-85.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,CZE,Czechia,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.01,,,78.98,,84.7,82.0 [79.0-84.7],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,81.95,,,79.09,,84.5,82.0 [79.1-84.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.09,,,78.97,,84.84,82.1 [79.0-84.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BRB,Barbados,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.08,,,79.35,,84.53,82.1 [79.3-84.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.17,,,78.22,,85.54,82.2 [78.2-85.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.24,,,78.9,,85.16,82.2 [78.9-85.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,DMA,Dominica,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.16,,,79.85,,84.25,82.2 [79.9-84.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FRA,France,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.16,,,79.94,,84.19,82.2 [79.9-84.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.21,,,79.97,,84.26,82.2 [80.0-84.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.33,,,78.77,,85.41,82.3 [78.8-85.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.28,,,79.44,,84.8,82.3 [79.4-84.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.29,,,79.95,,84.42,82.3 [79.9-84.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FIN,Finland,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.26,,,79.85,,84.44,82.3 [79.9-84.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.35,,,78.8,,85.41,82.4 [78.8-85.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CAN,Canada,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.39,,,79.99,,84.56,82.4 [80.0-84.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.44,,,80.2,,84.49,82.4 [80.2-84.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.51,,,79.21,,85.39,82.5 [79.2-85.4],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.48,,,79.38,,85.2,82.5 [79.4-85.2],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.48,,,79.77,,84.9,82.5 [79.8-84.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.50,,,79.76,,84.96,82.5 [79.8-85.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.72,,,77.36,,87.02,82.7 [77.4-87.0],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.73,,,79.49,,85.55,82.7 [79.5-85.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.71,,,79.75,,85.31,82.7 [79.7-85.3],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,PER,Peru,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.70,,,80.33,,84.83,82.7 [80.3-84.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.83,,,79.76,,85.51,82.8 [79.8-85.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.77,,,80.57,,84.77,82.8 [80.6-84.8],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ARM,Armenia,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.92,,,80.05,,85.46,82.9 [80.1-85.5],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,83.01,,,79.65,,85.92,83.0 [79.6-85.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,82.95,,,79.93,,85.6,83.0 [79.9-85.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,83.13,,,79.91,,85.92,83.1 [79.9-85.9],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2013,false,Sex,Female,SEX_FMLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,83.11,,,80.24,,85.64,83.1 [80.2-85.6],,,EN,2019-11-14 00:00:00
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2013,false,Sex,Male,SEX_MLE,Age Group,11-17 years,AGEGROUP_YEARS11-17,,,,,,,83.23,,,80.34,,85.77,83.2 [80.3-85.8],,,EN,2019-11-14 00:00:00
