"ISO3","Year","GDP_USD","Population_Total","Health_Exp_Percent_GDP","Polity_Score","Inactivity_Adolescents_Percent","Is_Host","GDP_per_Capita","Health_Exp_per_Capita_USD","Log_Population","Log_GDP_per_Capita"
"BEL",1977,82839905458.6382,9830358,NA,10,NA,0,8426.94695947372,NA,16.1009859105853,9.03918982163527
"BEL",1978,101246526194.441,9839534,NA,10,NA,0,10289.7684173296,NA,16.1019189101834,9.23890532297033
"BEL",1979,116315456796.918,9848382,NA,10,NA,0,11810.6158754725,NA,16.1028177356961,9.37675405647461
"BEL",1980,126829314388.191,9859242,NA,10,NA,0,12864.0025661396,NA,16.1039198473559,9.46218819090097
"BEL",1981,104730018470.23,9858982,NA,10,NA,0,10622.8024830789,NA,16.1038934758125,9.27075814727936
"BEL",1982,92095926187.5331,9856303,NA,10,NA,0,9343.86109959618,NA,16.1036217069777,9.14247483976019
"BEL",1983,87184239053.2544,9855520,NA,10,NA,0,8846.23429846973,NA,16.1035422622708,9.08774714445212
"BEL",1984,83349530159.1734,9855372,NA,10,NA,0,8457.26880316374,NA,16.1035272451929,9.04278156397188
"BEL",1985,86268264148.3796,9858308,NA,10,NA,0,8750.81851250535,NA,16.1038251094194,9.07690251926299
"BEL",1986,120018787249.413,9861823,NA,10,NA,0,12170.0406962702,NA,16.1041815979272,9.40673252995874
"BEL",1987,149394404105.889,9870234,NA,10,NA,0,15135.8523116969,NA,16.1050341193353,9.62482153382445
"BEL",1988,162299103675.261,9901664,NA,10,NA,0,16391.0938277911,NA,16.1082133817889,9.70449340702116
"BEL",1989,164221056511.057,9937697,NA,10,NA,0,16525.0617432849,NA,16.1118458616476,9.71263340106903
"BEL",1990,205331747947.851,9967379,NA,10,NA,0,20600.3752789827,NA,16.1148282187107,9.93306457203808
"BEL",1991,210510999409.333,10004486,NA,10,NA,0,21041.6606519648,NA,16.1185441503674,9.95425959206229
"BEL",1992,234781652446.675,10045158,NA,10,NA,0,23372.619171015,NA,16.122601285326,10.059320495323
"BEL",1993,224721795708.955,10084475,NA,10,NA,0,22283.9360213551,NA,16.1265076705043,10.0116213400791
"BEL",1994,244884129491.198,10115603,NA,10,NA,0,24208.5547931446,NA,16.1295896412411,10.094461353526
"BEL",1995,288025588396.278,10136811,NA,10,NA,0,28413.8264387368,NA,16.1316840096213,10.2546311521124
"BEL",1996,279201433224.756,10156637,NA,10,NA,0,27489.5551770489,NA,16.1336379413837,10.2215613997642
"BEL",1997,252708051420.839,10181245,NA,10,NA,0,24820.9380503896,NA,16.1360578602335,10.1194428521778
"BEL",1998,258528339631.029,10203008,NA,10,NA,0,25338.4432934904,NA,16.1381931367402,10.1400780192134
"BEL",1999,258245733221.468,10226419,NA,10,NA,0,25252.8019066565,NA,16.1404850277705,10.1366923951474
"BEL",2000,236792460312.471,10251250,7.99917603,10,NA,0,23098.8865077401,1847.72059272405,16.1429102073328,10.0475396922199
"BEL",2001,236746141604.37,10286570,8.14988899,10,83.53,0,23015.0712632462,1875.70275892395,16.146349718909,10.0439045526292
"BEL",2002,258383599375.177,10332785,8.3182106,10,83.53,0,25006.191397109,2080.06766345061,16.1508324078572,10.126878729073
"BEL",2003,318082528506.588,10376133,9.16443443,10,83.53,0,30655.2092679024,2809.3765527362,16.1550188229379,10.3305578867239
"BEL",2004,369214712443.206,10421137,9.32808685,10,83.52,0,35429.4077933345,3304.88592940291,16.1593467054192,10.4752974828831
"BEL",2005,385714762230.039,10478617,9.22216892,10,83.52,0,36809.7013403619,3394.65283655568,16.1648472625001,10.5135167127939
"BEL",2006,408259840868.823,10547958,9.12786484,10,83.52,0,38705.1067959147,3532.94983450875,16.1714428446499,10.5637268288629
"BEL",2007,470922156309.453,10625700,9.13448715,8,83.52,0,44319.1654488131,4048.32847290907,16.1787861529575,10.6991724911178
"BEL",2008,517328087920.078,10709973,9.59315872,8,83.52,0,48303.397956286,4633.82163309975,16.1866859214124,10.785257188228
"BEL",2009,485014525992.461,10796493,10.31897831,8,83.52,0,44923.3400135082,4635.62971212146,16.1947319171385,10.7127127607968
"BEL",2010,481556503720.001,10895586,10.20009708,8,83.51,0,44197.393671162,4508.1770612883,16.2038683110549,10.6964210996114
"BEL",2011,527196649048.639,11038264,10.3613987,8,83.51,0,47760.8298776546,4948.69000605251,16.2168783400719,10.7739611239133
"BEL",2012,498414364944.961,11106932,10.50250053,8,83.51,0,44874.1709182123,4712.91003851835,16.2230799758653,10.7116176502597
"BEL",2013,524097026598.55,11159407,10.57460022,8,83.51,0,46964.5946777055,4966.31813211076,16.2277933773049,10.7571492920859
"BEL",2014,537987419164.351,11209057,10.6084671,8,83.5,0,47995.7786961339,5091.61639236818,16.2322326701897,10.7788683421922
"BEL",2015,461044767544.531,11274196,10.79679203,8,83.5,0,40893.804537772,4415.21902909795,16.2380271326065,10.6187338522628
"BEL",2016,474271566739.729,11331422,10.79323006,8,83.49,0,41854.5498296444,4517.45785369086,16.243090132631,10.6419557875625
"BEL",2017,500908767351.53,11375158,10.80117512,8,NA,0,44035.3239358548,4756.33245297095,16.2469424128147,10.6927474075394
"BEL",2018,542638913427.921,11427054,10.86121368,8,NA,0,47487.2100392561,5157.68735303401,16.2514942597675,10.7682156914337
"BEL",2019,536726344405.489,11488980,10.75969219,NA,NA,0,46716.6227467964,5026.56480911882,16.2568988730384,10.7518553277916
"BEL",2020,529694473501.791,11538604,11.26481915,NA,NA,0,45906.2875805246,5171.260274425,16.2612088411894,10.7343573709923
"BEL",2021,598522422241.851,11586195,11.04724503,NA,NA,0,51658.238294958,5706.81216262531,16.2653248611548,10.8524049641512
"BEL",2022,593614574325.878,11680210,10.76192474,NA,NA,0,50822.2518538518,5469.45249568478,16.2734065146548,10.8360895662792
"BEL",2023,644655275111.58,11787423,NA,NA,NA,0,54690.0942734964,NA,16.2825436735589,10.9094378801188
"BEL",2024,664564181486.953,11876844,NA,NA,NA,0,55954.6106261018,NA,16.2901011800402,10.9322961165308
"BEN",1960,226195578.434497,2517286,NA,NA,NA,0,89.8569246539714,NA,14.7386918949965,4.498218679308
"BEN",1961,235668220.508202,2559223,NA,2,NA,0,92.0858481297652,NA,14.7552142547606,4.52272127379744
"BEN",1962,236434954.038578,2604659,NA,2,NA,0,90.7738610077473,NA,14.7728123224898,4.50837136979945
"BEN",1963,253927697.25805,2652908,NA,-1,NA,0,95.7167369761974,NA,14.7911669547953,4.56139317320084
"BEN",1964,269819005.87814,2704003,NA,-4,NA,0,99.7850246017257,NA,14.8102438256118,4.60301811796725
"BEN",1965,289908680.426395,2757936,NA,-7,NA,0,105.117986938926,NA,14.829993131845,4.65508340442857
"BEN",1966,302925235.151997,2814317,NA,-7,NA,0,107.637211853532,NA,14.8502301613424,4.67876642301052
"BEN",1967,306221953.104911,2872997,NA,-7,NA,0,106.58624185995,NA,14.8708662937562,4.66895444017488
"BEN",1968,326323105.26476,2934257,NA,-7,NA,0,111.211494175445,NA,14.8919648275777,4.7114337413618
"BEN",1969,330748244.539574,2998222,NA,-7,NA,0,110.314794748212,NA,14.9135300042694,4.70333804916133
"BEN",1970,333627713.494438,3065057,NA,-2,NA,0,108.848779482547,NA,14.9355767242431,4.68995957477936
"BEN",1971,335073027.54117,3134767,NA,-2,NA,0,106.889292742067,NA,14.9580654071181,4.67179365157453
"BEN",1972,410331856.991218,3207543,NA,-7,NA,0,127.927157014331,NA,14.9810157814616,4.85146101610328
"BEN",1973,504376074.185709,3283496,NA,-7,NA,0,153.609468135703,NA,15.0044192664001,5.0344134603223
"BEN",1974,554654860.702577,3362633,NA,-7,NA,0,164.946594142916,NA,15.0282348560133,5.10562174964642
"BEN",1975,676870140.341529,3445407,NA,-7,NA,0,196.455786019338,NA,15.0525525976868,5.28043739845615
"BEN",1976,698408261.922237,3532196,NA,-7,NA,0,197.726361142541,NA,15.0774303318051,5.2868840604002
"BEN",1977,750049778.84069,3623202,NA,-7,NA,0,207.012962247396,NA,15.1028687232222,5.33278141085748
"BEN",1978,928843469.431727,3718305,NA,-7,NA,0,249.802926180538,NA,15.1287784772502,5.5206723117163
"BEN",1979,1186231019.82044,3818528,NA,-7,NA,0,310.651387084353,NA,15.155375566006,5.73867134160308
"BEN",1980,1405251846.54048,3925251,NA,-7,NA,0,358.003054209904,NA,15.1829408561986,5.88054151767689
"BEN",1981,1291120188.43104,4038307,NA,-7,NA,0,319.718185970269,NA,15.2113361027015,5.76743993893423
"BEN",1982,1267778670.35902,4156596,NA,-7,NA,0,305.0040635075,NA,15.2402070280417,5.72032509949407
"BEN",1983,1095348199.43911,4278978,NA,-7,NA,0,255.983601560726,NA,15.2692247539976,5.54511338602445
"BEN",1984,1051134008.78979,4405895,NA,-7,NA,0,238.574457355382,NA,15.2984539749211,5.4746814517765
"BEN",1985,1045712789.14884,4538012,NA,-7,NA,0,230.434117218914,NA,15.3279995886551,5.43996499606633
"BEN",1986,1336102025.27763,4675420,NA,-7,NA,0,285.771551064424,NA,15.3578295562418,5.6551927191291
"BEN",1987,1562412227.90058,4818486,NA,-7,NA,0,324.253765166191,NA,15.3879703288008,5.78152643505262
"BEN",1988,1620246083.79478,4967341,NA,-7,NA,0,326.179757700303,NA,15.4183952448435,5.78744863338805
"BEN",1989,1502294416.17129,5121657,NA,-7,NA,0,293.321949550954,NA,15.4489885774704,5.68127080970206
"BEN",1990,1959965330.14765,5281479,NA,-1,NA,0,371.101604332357,NA,15.4797167300943,5.9164758912379
"BEN",1991,1986437796.53053,5446932,NA,6,NA,0,364.689296016644,NA,15.5105630723518,5.89904574727874
"BEN",1992,1695315305.70308,5617844,NA,6,NA,0,301.77329696287,NA,15.5414585183719,5.70967606317095
"BEN",1993,2274558082.76135,5872706,NA,6,NA,0,387.310054813122,NA,15.5858260736569,5.95922554748793
"BEN",1994,1598075943.86774,6096506,NA,6,NA,0,262.129807445074,NA,15.6232263781532,5.56883982933077
"BEN",1995,2169627137.9207,6226773,NA,6,NA,0,348.435238914394,NA,15.6443687790388,5.85345238485319
"BEN",1996,2361116449.39308,6391858,NA,6,NA,0,369.394384135736,NA,15.6705355509124,5.91186486498509
"BEN",1997,2268301646.46707,6583365,NA,6,NA,0,344.550491498963,NA,15.7000565707583,5.84224064429752
"BEN",1998,2455092686.34712,6789489,NA,6,NA,0,361.601983057505,NA,15.7308862389709,5.89054411262219
"BEN",1999,3677393998.74486,7002818,NA,6,NA,0,525.130597245974,NA,15.761823197438,6.26364698831581
"BEN",2000,3519991440.47913,7221619,2.9591713,6,NA,0,487.424141384242,14.4237153011139,15.7925897239585,6.18913467091287
"BEN",2001,3666222635.13875,7445596,3.30417323,6,80.04,0,492.401499509072,16.2697985308973,15.8231332746235,6.19929443961247
"BEN",2002,4194342686.2178,7675426,3.09589195,6,79.8,0,546.463829658158,16.9179297120486,15.8535343547832,6.30346811998829
"BEN",2003,5349258094.48239,7913070,3.11678505,6,79.54,0,676.002878084282,21.0695566417006,15.8840263807547,6.51619733355503
"BEN",2004,6190270380.49856,8159094,3.23273873,6,79.29,0,758.695803786371,24.5266530918868,15.9146436913643,6.63160091153444
"BEN",2005,6567654954.38903,8426144,3.22345805,6,79.03,0,779.437777753268,25.1248497917288,15.9468498113347,6.65857286203182
"BEN",2006,7034111314.88812,8693242,3.28773856,7,78.77,0,809.14707250622,26.6026403098982,15.9780565001645,6.69598069596985
"BEN",2007,8169048382.83875,8953969,2.93715644,7,78.5,0,912.338247188342,26.7968015818755,16.0076074556372,6.8160108063884
"BEN",2008,9787734526.23965,9228466,2.65178108,7,78.23,0,1060.60254502099,28.124857622865,16.0378033954837,6.96659246430508
"BEN",2009,9738626517.00319,9509423,2.88892651,7,77.96,0,1024.10277858112,29.5855766600765,16.0677937597051,6.93157217027087
"BEN",2010,9535345015.78355,9797484,3.00988984,7,77.68,0,973.244254931526,29.2935799475677,16.0976361759849,6.88063508350014
"BEN",2011,10693321363.6574,10093623,2.99707985,7,77.4,0,1059.41358852588,31.7514711898712,16.1274143962647,6.96547081565256
"BEN",2012,11141358115.8991,10397657,3.07562971,7,77.12,0,1071.5258366283,32.9561669816661,16.1570910502688,6.97683892720184
"BEN",2013,12517845123.9315,10708834,2.86880755,7,76.83,0,1168.92699279226,33.5342658232123,16.1865795662824,7.06384150682058
"BEN",2014,13284527846.9081,11030004,2.69111967,7,76.54,0,1204.39918670094,32.411823418629,16.2161297538769,7.09373612133413
"BEN",2015,11388160996.7738,11360681,2.72813416,7,76.25,0,1002.41886879614,27.3473315859131,16.2456689166436,6.91017122702415
"BEN",2016,11821065853.3838,11697842,2.79549599,7,75.95,0,1010.5338961993,28.2494345458422,16.2749149383116,6.91823408026852
"BEN",2017,12701655836.9467,12039780,2.66813827,7,NA,0,1054.97408066814,28.1481671848874,16.3037267252528,6.9612714775213
"BEN",2018,14262408089.9261,12383347,2.88632035,7,NA,0,1151.7409703472,33.2429340064187,16.3318631440932,7.04902996384364
"BEN",2019,14391686313.4641,12726755,2.50914454,NA,NA,0,1130.82135339795,28.3739422459387,16.3592170283764,7.03069950908468
"BEN",2020,15686741893.5187,13070169,2.7123611,NA,NA,0,1200.19426631122,32.553602403856,16.3858430158917,7.09023871126623
"BEN",2021,17687623534.6665,13413417,2.58129549,NA,NA,0,1318.65158107487,34.0382937910992,16.4117660326427,7.18436496397483
"BEN",2022,17425405083.8797,13759501,2.67981386,NA,NA,0,1266.42710981159,33.9378892155284,16.437240125277,7.14395491532725
"BEN",2023,19673290995.8491,14111034,NA,NA,NA,0,1394.17784663045,NA,16.4624676025048,7.24006016326206
"BEN",2024,21482643720.2743,14462724,NA,NA,NA,0,1485.38018980894,NA,16.487085138696,7.30342603854261
"BFA",1960,330442815.821186,4778621,NA,NA,NA,0,69.1502456087616,NA,15.3796625691215,4.23628160993037
"BFA",1961,350247234.260712,4848224,NA,-7,NA,0,72.2423787062463,NA,15.3941230102843,4.28002683639395
"BFA",1962,379567099.249422,4919672,NA,-7,NA,0,77.1529279288176,NA,15.4087524195795,4.34578952920787
"BFA",1963,394040667.106335,4993623,NA,-7,NA,0,78.9087736712073,NA,15.4236722563836,4.36829242155814
"BFA",1964,410321644.964911,5071034,NA,-7,NA,0,80.9147887718582,NA,15.4390552995466,4.3933966104712
"BFA",1965,422916789.7483,5152833,NA,-7,NA,0,82.0746159924647,NA,15.4550572184794,4.40762878463732
"BFA",1966,433889766.239436,5237933,NA,-7,NA,0,82.8360664864243,NA,15.4714375128263,4.41686355213619
"BFA",1967,450753923.548048,5326348,NA,-7,NA,0,84.6272011419547,NA,15.4881763830637,4.43825574143426
"BFA",1968,460442689.376378,5418644,NA,-7,NA,0,84.9737848392288,NA,15.5053561576126,4.44234279526491
"BFA",1969,478298645.39382,5513177,NA,-6,NA,0,86.7555395725223,NA,15.5226516029879,4.46309427353199
"BFA",1970,458404268.761971,5610304,NA,-4,NA,0,81.7075632197419,NA,15.540115464979,4.40314657065039
"BFA",1971,482411179.121178,5707999,NA,-4,NA,0,84.5149375676446,NA,15.5573790823861,4.43692829468856
"BFA",1972,578595521.990135,5807234,NA,-4,NA,0,99.6335814933814,NA,15.5746149397366,4.60149927135185
"BFA",1973,674773569.877548,5911927,NA,-4,NA,0,114.137669473515,NA,15.5924823937667,4.73740534676024
"BFA",1974,751133430.449301,6024904,NA,-4,NA,0,124.671435503255,NA,15.6114121036041,4.82568176071471
"BFA",1975,939972703.463021,6147569,NA,-4,NA,0,152.901529606747,NA,15.6315672770843,5.02979411685324
"BFA",1976,976547188.054778,6280635,NA,-4,NA,0,155.485422740659,NA,15.6529816479823,5.04655198279194
"BFA",1977,1131224878.18865,6428734,NA,0,NA,0,175.963864454284,NA,15.6762881872484,5.17027865835736
"BFA",1978,1475583644.93614,6590984,NA,4,NA,0,223.879111971162,NA,15.7012132124792,5.41110622747591
"BFA",1979,1748480620.52397,6763903,NA,4,NA,0,258.501729034844,NA,15.7271106482709,5.55490238264892
"BFA",1980,1928719888.20688,6947900,NA,-7,NA,0,277.597531370181,NA,15.7539500136086,5.62617233583439
"BFA",1981,1775842333.57042,7140271,NA,-7,NA,0,248.707973908892,NA,15.7812612887776,5.51627941265521
"BFA",1982,1754450096.23721,7340197,NA,-7,NA,0,239.019483569339,NA,15.8088762394676,5.47654506981946
"BFA",1983,1600278605.25465,7551129,NA,-7,NA,0,211.925740542196,NA,15.8372076464696,5.35623593284814
"BFA",1984,1459880132.14107,7772256,NA,-7,NA,0,187.832224278391,NA,15.8660710276915,5.23554914033142
"BFA",1985,1552493196.28424,7999935,NA,-7,NA,0,194.063226299244,NA,15.8949439746111,5.26818401472559
"BFA",1986,2036303357.68113,8228847,NA,-7,NA,0,247.459134637104,NA,15.9231564656334,5.51124545579881
"BFA",1987,2369834949.73234,8457109,NA,-7,NA,0,280.218092226592,NA,15.9505179474125,5.6355682007927
"BFA",1988,2616040478.99309,8687435,NA,-7,NA,0,301.129214663832,NA,15.9773882868128,5.70753945723005
"BFA",1989,2615587733.97303,8921175,NA,-7,NA,0,293.188703727147,NA,16.0039382223384,5.68081644173669
"BFA",1990,3101300778.56414,9159356,NA,-7,NA,0,338.593759055128,NA,16.0302864285019,5.82480103791407
"BFA",1991,3135045584.08387,9394632,NA,-5,NA,0,333.70605512636,NA,16.0556490202914,5.81026053101182
"BFA",1992,3356692505.18266,9629275,NA,-5,NA,0,348.592443894547,NA,16.0803184953743,5.85390345727598
"BFA",1993,3199536465.23328,9871713,NA,-5,NA,0,324.111576707435,NA,16.1051839525815,5.78108782906352
"BFA",1994,1895290637.09504,10123798,NA,-5,NA,0,187.21142372606,NA,16.1303994478602,5.23223858635926
"BFA",1995,2379517975.28056,10386722,NA,-5,NA,0,229.092294496816,NA,16.1560388176273,5.43412495509555
"BFA",1996,2586550595.41013,10655942,NA,-5,NA,0,242.733171352672,NA,16.1816282288046,5.4919627797536
"BFA",1997,2447669101.95178,10934223,NA,-5,NA,0,223.853958525611,NA,16.207408153327,5.4109938683618
"BFA",1998,2804902367.14687,11240664,NA,-4,NA,0,249.53173292493,NA,16.2350484754181,5.51958609317597
"BFA",1999,3389566712.66037,11574928,NA,-4,NA,0,292.836958697313,NA,16.2643519376149,5.67961599918057
"BFA",2000,2968370087.59759,11925546,2.9502635,-3,NA,0,248.908526921752,7.34345741816012,16.294193379854,5.51708546721081
"BFA",2001,3190371080.94768,12295001,2.88835382,0,NA,0,259.485223380436,7.49485136184435,16.3247033149663,5.55869975832737
"BFA",2002,3622350062.96053,12680897,2.97113013,0,NA,0,285.654087637533,8.48715466537535,16.3556072457962,5.65478159501919
"BFA",2003,4740768142.67494,13082532,3.14307284,0,NA,0,362.373899996953,11.389675630053,16.3867884632412,5.89267655169931
"BFA",2004,5451688537.60959,13500533,4.21720934,0,NA,0,403.81283743461,17.0296326964114,16.4182397241108,6.00095149694004
"BFA",2005,6146353173.34929,13932123,3.95109582,0,NA,0,441.164148016012,17.4308182115993,16.4497077390251,6.0894170239144
"BFA",2006,6547419820.38113,14373707,4.51446247,0,NA,0,455.513655620024,20.563993028691,16.4809111927761,6.12142569565794
"BFA",2007,7625722836.76847,14816307,5.23373222,0,NA,0,514.684451177238,26.9372059525933,16.5112389564958,6.24355399671578
"BFA",2008,9451435490.11467,15258093,4.64780712,0,NA,0,619.437533256264,28.790261774637,16.5406206087769,6.42881186185477
"BFA",2009,9450696873.34326,15710066,5.08159161,0,NA,0,601.569520671858,30.5693062907784,16.5698122113687,6.39954210757535
"BFA",2010,10109619740.6994,16176498,5.23958349,0,NA,0,624.957252224765,32.7451570071264,16.5990700061186,6.43768325095688
"BFA",2011,12080295977.5632,16661908,4.64868164,0,NA,0,725.024767725473,33.7040932627067,16.6286357139557,6.58620581665112
"BFA",2012,12561015156.5683,17172287,4.60267258,0,NA,0,731.470138867834,33.6671755125577,16.6588074214411,6.59505639784682
"BFA",2013,13444300485.8412,17695409,5.56331587,0,NA,0,759.762065168497,42.2679635457587,16.6888157853686,6.63300531211635
"BFA",2014,13943016076.7436,18229461,5.00027227,0,NA,0,764.861675106225,38.2451662441941,16.7185495795694,6.63969500062259
"BFA",2015,11832159315.6298,18777487,5.13192415,6,NA,0,630.124750752313,32.3375242589853,16.7481692102241,6.44591781684995
"BFA",2016,12833363045.3367,19334856,5.95486307,6,NA,0,663.742364842888,39.5249489639738,16.777420035362,6.49789406942843
"BFA",2017,14106955615.3442,19894407,6.05965996,6,NA,0,709.091535894696,42.96853588036,16.8059491949149,6.56398462383298
"BFA",2018,15890066221.2882,20438288,4.9995389,6,NA,0,777.465618514046,38.8696960317353,16.8329205624534,6.65603942251492
"BFA",2019,16032813503.3707,20961952,5.36802721,NA,NA,0,764.853077774947,41.0575213314816,16.8582195428518,6.63968376018543
"BFA",2020,17725010532.5268,21478690,6.57714844,NA,NA,0,825.237038782477,54.2770650225839,16.8825718387805,6.71567066480261
"BFA",2021,19697516284.3787,21995243,6.40747881,NA,NA,0,895.535288442992,57.3812338430571,16.9063367606694,6.79742162713752
"BFA",2022,18820218690.5948,22509038,6.77182007,NA,NA,0,836.118304593684,56.6204271594188,16.9294274754082,6.7287701157446
"BFA",2023,20324617844.5265,23025776,NA,NA,NA,0,882.689810086162,NA,16.952124842035,6.78297384793119
"BFA",2024,23250214909.5391,23548781,NA,NA,NA,0,987.321378101869,NA,16.9745846148789,6.89499559747917
"BGD",1960,4274894083.33333,51828660,NA,NA,NA,0,82.4812774116354,NA,17.763453836079,4.41257132712073
"BGD",1961,4817580375,53310348,NA,NA,NA,0,90.3685786294248,NA,17.7916410166336,4.50389662544476
"BGD",1962,5081413541.66667,54881146,NA,NA,NA,0,92.5894211769315,NA,17.8206804230881,4.52817489297623
"BGD",1963,5319458562.5,56504402,NA,NA,NA,0,94.1423742967849,NA,17.8498291045861,4.54480825656833
"BGD",1964,5386054833.33333,58178374,NA,NA,NA,0,92.5782977938388,NA,17.8790242628924,4.52805474910701
"BGD",1965,5906636791.66667,59902519,NA,NA,NA,0,98.6041470420746,NA,17.9082291156238,4.59111331997437
"BGD",1966,6439687854.16667,61669806,NA,NA,NA,0,104.42205467886,NA,17.9373050011868,4.64844090485125
"BGD",1967,7253575687.5,63510929,NA,NA,NA,0,114.209881696109,NA,17.9667225592899,4.73803782321669
"BGD",1968,7483685770.83333,65408276,NA,NA,NA,0,114.414967470375,NA,17.9961593527639,4.73983190491886
"BGD",1969,8471006437.5,67294133,NA,NA,NA,0,125.880311698198,NA,18.0245836139946,4.8353315483466
"BGD",1970,8992722166.66667,69058894,NA,NA,NA,0,130.218160844955,NA,18.0504702347385,4.86921120426369
